start	strand	gisaid_mismatch_0	gisaid_mismatch_1	gisaid_mismatch_2	sensitivity_0	sensitivity_01
19297	-	5342	23	263	0.949182658137882	0.953269367448472
19333	-	5329	28	271	0.946872778962331	0.951847903340441
19334	-	5327	27	274	0.946517412935323	0.951314854299929
19348	-	5320	23	285	0.945273631840796	0.949360341151386
19349	-	5321	21	286	0.9454513148543	0.949182658137882
19357	-	5316	16	296	0.94456289978678	0.947405828002843
19373	-	5315	17	296	0.944385216773276	0.947405828002843
19374	-	5313	21	294	0.944029850746269	0.947761194029851
19375	-	5310	20	298	0.943496801705757	0.947050461975835
19477	-	5312	30	286	0.943852167732765	0.949182658137882
19559	-	5312	36	280	0.943852167732765	0.950248756218905
19572	-	5352	11	265	0.950959488272921	0.952914001421464
19583	-	5382	12	234	0.956289978678038	0.958422174840085
19609	-	5425	11	192	0.963930348258706	0.965884861407249
19610	-	5426	12	190	0.96410803127221	0.966240227434257
19627	-	5437	15	176	0.966062544420753	0.968727789623312
19642	-	5430	19	179	0.964818763326226	0.9681947405828
19643	-	5430	23	175	0.964818763326226	0.968905472636816
19667	-	5426	39	163	0.96410803127221	0.971037668798863
19695	-	5455	9	164	0.969260838663824	0.970859985785359
19716	-	5461	14	153	0.970326936744847	0.972814498933902
19751	-	5479	12	137	0.973525230987918	0.975657427149965
19787	-	5487	4	137	0.974946695095949	0.975657427149965
19794	-	5489	5	134	0.975302061122957	0.976190476190476
19846	-	5461	17	150	0.970326936744847	0.973347547974414
19926	-	5535	7	86	0.983475479744137	0.984719260838664
19968	-	5529	9	90	0.982409381663113	0.984008528784648
19988	-	5509	22	97	0.978855721393035	0.982764747690121
19989	-	5503	25	100	0.977789623312011	0.982231698649609
19990	-	5503	19	106	0.977789623312011	0.981165600568586
19991	-	5502	20	106	0.977611940298508	0.981165600568586
20024	-	5492	16	120	0.975835110163468	0.978678038379531
20074	-	5538	8	82	0.984008528784648	0.985429992892679
20204	-	5551	4	73	0.986318407960199	0.987029140014215
20221	-	5557	7	64	0.987384506041222	0.98862828713575
20231	-	5562	9	57	0.988272921108742	0.989872068230277
20260	-	5301	274	53	0.941897654584222	0.990582800284293
20331	-	5580	5	43	0.991471215351812	0.992359630419332
20341	-	5581	6	41	0.991648898365316	0.99271499644634
20342	-	5581	7	40	0.991648898365316	0.992892679459844
20365	-	5588	4	36	0.992892679459844	0.993603411513859
20395	-	5582	7	39	0.99182658137882	0.993070362473348
20396	-	5582	7	39	0.99182658137882	0.993070362473348
20410	-	5583	6	39	0.992004264392324	0.993070362473348
20411	-	5583	7	38	0.992004264392324	0.993248045486851
20425	-	5585	7	36	0.992359630419332	0.993603411513859
20426	-	5585	6	37	0.992359630419332	0.993425728500355
20458	-	5584	3	41	0.992181947405828	0.99271499644634
20512	-	5616	2	10	0.997867803837953	0.998223169864961
20527	-	5614	4	10	0.997512437810945	0.998223169864961
20528	-	5615	2	11	0.997690120824449	0.998045486851457
20554	-	5616	7	5	0.997867803837953	0.99911158493248
20565	-	5562	60	6	0.988272921108742	0.998933901918977
20604	-	5623	1	4	0.99911158493248	0.999289267945984
20609	-	5619	5	4	0.998400852878465	0.999289267945984
20616	-	5619	4	5	0.998400852878465	0.99911158493248
20645	-	5620	5	3	0.998578535891969	0.999466950959488
20646	-	5620	5	3	0.998578535891969	0.999466950959488
20703	-	5615	8	5	0.997690120824449	0.99911158493248
20821	-	5623	3	2	0.99911158493248	0.999644633972992
20869	-	5620	5	3	0.998578535891969	0.999466950959488
20870	-	5620	5	3	0.998578535891969	0.999466950959488
20913	-	5621	4	3	0.998756218905473	0.999466950959488
20914	-	5621	4	3	0.998756218905473	0.999466950959488
20969	-	5627	1	0	0.999822316986496	1
20992	-	5624	4	0	0.999289267945984	1
21106	-	5620	7	1	0.998578535891969	0.999822316986496
21107	-	5620	7	1	0.998578535891969	0.999822316986496
21108	-	5620	7	1	0.998578535891969	0.999822316986496
21109	-	5620	7	1	0.998578535891969	0.999822316986496
21120	-	5613	13	2	0.997334754797441	0.999644633972992
21128	-	5608	14	6	0.996446339729922	0.998933901918977
21201	-	5597	14	17	0.994491826581379	0.996979388770434
21239	-	5597	15	16	0.994491826581379	0.997157071783937
21275	-	5611	4	13	0.996979388770434	0.997690120824449
21276	-	5611	4	13	0.996979388770434	0.997690120824449
21277	-	5611	4	13	0.996979388770434	0.997690120824449
21350	-	5611	6	11	0.996979388770434	0.998045486851457
21351	-	5611	6	11	0.996979388770434	0.998045486851457
21391	-	5611	5	12	0.996979388770434	0.997867803837953
21395	-	5608	5	15	0.996446339729922	0.997334754797441
21410	-	5607	2	19	0.996268656716418	0.996624022743426
21445	-	5549	11	68	0.985963041933191	0.987917555081734
21474	-	5558	4	66	0.987562189054726	0.988272921108742
21475	-	5558	4	66	0.987562189054726	0.988272921108742
21531	-	5555	5	68	0.987029140014215	0.987917555081734
21570	-	5522	57	49	0.981165600568586	0.991293532338308
21574	-	5518	62	48	0.98045486851457	0.991471215351812
21575	-	5519	63	46	0.980632551528074	0.99182658137882
21576	-	5553	29	46	0.986673773987207	0.99182658137882
21583	-	5552	32	44	0.986496090973703	0.992181947405828
21584	-	5552	30	46	0.986496090973703	0.99182658137882
21659	-	5596	4	28	0.994314143567875	0.995024875621891
21673	-	5619	4	5	0.998400852878465	0.99911158493248
21691	-	5604	18	6	0.995735607675906	0.998933901918977
21692	-	5599	22	7	0.994847192608387	0.998756218905473
21706	-	5593	30	5	0.993781094527363	0.99911158493248
21707	-	5594	30	4	0.993958777540867	0.999289267945984
21737	-	5605	14	9	0.99591329068941	0.998400852878465
21741	-	5606	5	17	0.996090973702914	0.996979388770434
21742	-	5606	5	17	0.996090973702914	0.996979388770434
21801	-	5623	2	3	0.99911158493248	0.999466950959488
21822	-	5622	3	3	0.998933901918977	0.999466950959488
21835	-	5622	4	2	0.998933901918977	0.999644633972992
21839	-	5618	8	2	0.998223169864961	0.999644633972992
21840	-	5615	11	2	0.997690120824449	0.999644633972992
21880	-	5623	3	2	0.99911158493248	0.999644633972992
21881	-	5623	3	2	0.99911158493248	0.999644633972992
21882	-	5623	3	2	0.99911158493248	0.999644633972992
21893	-	5621	6	1	0.998756218905473	0.999822316986496
21963	-	5613	7	8	0.997334754797441	0.998578535891969
21969	-	5611	8	9	0.996979388770434	0.998400852878465
21970	-	5611	9	8	0.996979388770434	0.998578535891969
21984	-	5608	13	7	0.996446339729922	0.998756218905473
21985	-	5609	12	7	0.996624022743426	0.998756218905473
21986	-	5608	13	7	0.996446339729922	0.998756218905473
21994	-	5607	16	5	0.996268656716418	0.99911158493248
22042	-	5619	3	6	0.998400852878465	0.998933901918977
22067	-	5620	2	6	0.998578535891969	0.998933901918977
22068	-	5620	2	6	0.998578535891969	0.998933901918977
22088	-	5607	13	8	0.996268656716418	0.998578535891969
22089	-	5610	10	8	0.99680170575693	0.998578535891969
22121	-	5610	3	15	0.99680170575693	0.997334754797441
22140	-	5611	3	14	0.996979388770434	0.997512437810945
22146	-	5611	5	12	0.996979388770434	0.997867803837953
22166	-	5614	2	12	0.997512437810945	0.997867803837953
22167	-	5614	3	11	0.997512437810945	0.998045486851457
22199	-	5607	10	11	0.996268656716418	0.998045486851457
22223	-	5610	11	7	0.99680170575693	0.998756218905473
22224	-	5610	12	6	0.99680170575693	0.998933901918977
22225	-	5615	7	6	0.997690120824449	0.998933901918977
22232	-	5619	3	6	0.998400852878465	0.998933901918977
22250	-	5620	3	5	0.998578535891969	0.99911158493248
22278	-	5617	7	4	0.998045486851457	0.999289267945984
22286	-	5618	5	5	0.998223169864961	0.99911158493248
22295	-	5618	5	5	0.998223169864961	0.99911158493248
22310	-	5601	13	14	0.995202558635394	0.997512437810945
22388	-	5323	28	277	0.945806680881308	0.950781805259417
22389	-	5322	27	279	0.945628997867804	0.950426439232409
22518	-	5338	27	263	0.948471926083866	0.953269367448472
22551	-	5599	3	26	0.994847192608387	0.995380241648898
22577	-	5607	4	17	0.996268656716418	0.996979388770434
22578	-	5607	4	17	0.996268656716418	0.996979388770434
22588	-	5603	7	18	0.995557924662402	0.99680170575693
22589	-	5603	7	18	0.995557924662402	0.99680170575693
22590	-	5603	7	18	0.995557924662402	0.99680170575693
22605	-	5604	8	16	0.995735607675906	0.997157071783937
22615	-	5605	7	16	0.99591329068941	0.997157071783937
22686	-	5606	1	21	0.996090973702914	0.996268656716418
22687	-	5606	1	21	0.996090973702914	0.996268656716418
22694	-	5606	5	17	0.996090973702914	0.996979388770434
22695	-	5607	4	17	0.996268656716418	0.996979388770434
22740	-	5604	2	22	0.995735607675906	0.996090973702914
22764	-	5604	3	21	0.995735607675906	0.996268656716418
22850	-	5624	1	3	0.999289267945984	0.999466950959488
22851	-	5624	1	3	0.999289267945984	0.999466950959488
22932	-	5587	6	35	0.99271499644634	0.993781094527363
22955	-	5591	3	34	0.993425728500355	0.993958777540867
22956	-	5591	7	30	0.993425728500355	0.994669509594883
22969	-	5582	20	26	0.99182658137882	0.995380241648898
23021	-	5586	11	31	0.992537313432836	0.994491826581379
23022	-	5586	12	30	0.992537313432836	0.994669509594883
23034	-	5583	10	35	0.992004264392324	0.993781094527363
23039	-	5583	9	36	0.992004264392324	0.993603411513859
23054	-	5585	5	38	0.992359630419332	0.993248045486851
23104	-	5568	20	40	0.989339019189765	0.992892679459844
23108	-	5569	20	39	0.989516702203269	0.993070362473348
23109	-	5570	19	39	0.989694385216773	0.993070362473348
23137	-	5587	27	14	0.99271499644634	0.997512437810945
23162	-	5626	2	0	0.999644633972992	1
23186	-	5620	5	3	0.998578535891969	0.999466950959488
23201	-	5622	5	1	0.998933901918977	0.999822316986496
23241	-	5619	8	1	0.998400852878465	0.999822316986496
23249	-	5625	3	0	0.999466950959488	1
23259	-	5623	3	2	0.99911158493248	0.999644633972992
23339	-	5625	3	0	0.999466950959488	1
23340	-	5625	2	1	0.999466950959488	0.999822316986496
23398	-	2239	3386	3	0.397832267235252	0.999466950959488
23470	-	5625	1	2	0.999466950959488	0.999644633972992
23491	-	5624	4	0	0.999289267945984	1
23492	-	5624	4	0	0.999289267945984	1
23493	-	5625	3	0	0.999466950959488	1
23513	-	5619	9	0	0.998400852878465	1
23717	-	5561	65	2	0.988095238095238	0.999644633972992
23718	-	5562	64	2	0.988272921108742	0.999644633972992
23791	-	5624	2	2	0.999289267945984	0.999644633972992
23821	-	5624	3	1	0.999289267945984	0.999822316986496
23822	-	5624	3	1	0.999289267945984	0.999822316986496
23840	-	5613	12	3	0.997334754797441	0.999466950959488
23841	-	5613	12	3	0.997334754797441	0.999466950959488
23842	-	5613	12	3	0.997334754797441	0.999466950959488
23864	-	5622	4	2	0.998933901918977	0.999644633972992
23908	-	5621	2	5	0.998756218905473	0.99911158493248
23909	-	5621	2	5	0.998756218905473	0.99911158493248
23910	-	5594	29	5	0.993958777540867	0.99911158493248
23929	-	5572	49	7	0.990049751243781	0.998756218905473
23954	-	5617	3	8	0.998045486851457	0.998578535891969
23955	-	5617	3	8	0.998045486851457	0.998578535891969
23963	-	5618	2	8	0.998223169864961	0.998578535891969
23964	-	5618	2	8	0.998223169864961	0.998578535891969
23969	-	5615	5	8	0.997690120824449	0.998578535891969
23970	-	5614	6	8	0.997512437810945	0.998578535891969
23971	-	5614	6	8	0.997512437810945	0.998578535891969
24015	-	5557	67	4	0.987384506041222	0.999289267945984
24031	-	5563	63	2	0.988450604122246	0.999644633972992
24032	-	5562	64	2	0.988272921108742	0.999644633972992
24115	-	5614	9	5	0.997512437810945	0.99911158493248
24129	-	5619	3	6	0.998400852878465	0.998933901918977
24145	-	5623	2	3	0.99911158493248	0.999466950959488
24146	-	5623	2	3	0.99911158493248	0.999466950959488
24155	-	5622	3	3	0.998933901918977	0.999466950959488
24228	-	5619	6	3	0.998400852878465	0.999466950959488
24258	-	5624	1	3	0.999289267945984	0.999466950959488
24282	-	5625	2	1	0.999466950959488	0.999822316986496
24345	-	5623	4	1	0.99911158493248	0.999822316986496
24379	-	5599	6	23	0.994847192608387	0.99591329068941
24440	-	5623	1	4	0.99911158493248	0.999289267945984
24473	-	5621	1	6	0.998756218905473	0.998933901918977
24474	-	5621	1	6	0.998756218905473	0.998933901918977
24484	-	5623	0	5	0.99911158493248	0.99911158493248
24493	-	5627	0	1	0.999822316986496	0.999822316986496
24494	-	5627	0	1	0.999822316986496	0.999822316986496
24508	-	5625	3	0	0.999466950959488	1
24575	-	5623	4	1	0.99911158493248	0.999822316986496
24689	-	5562	65	1	0.988272921108742	0.999822316986496
24690	-	5562	65	1	0.988272921108742	0.999822316986496
24691	-	5562	65	1	0.988272921108742	0.999822316986496
24808	-	5621	7	0	0.998756218905473	1
24831	-	5624	2	2	0.999289267945984	0.999644633972992
24849	-	5564	63	1	0.98862828713575	0.999822316986496
24853	-	5564	63	1	0.98862828713575	0.999822316986496
24873	-	5623	5	0	0.99911158493248	1
24890	-	5620	8	0	0.998578535891969	1
24891	-	5620	6	2	0.998578535891969	0.999644633972992
24892	-	5620	6	2	0.998578535891969	0.999644633972992
24927	-	5619	6	3	0.998400852878465	0.999466950959488
24976	-	5619	5	4	0.998400852878465	0.999289267945984
24986	-	5617	7	4	0.998045486851457	0.999289267945984
25031	-	5616	11	1	0.997867803837953	0.999822316986496
25032	-	5616	11	1	0.997867803837953	0.999822316986496
25061	-	5622	5	1	0.998933901918977	0.999822316986496
25142	-	5624	3	1	0.999289267945984	0.999822316986496
25213	-	5615	11	2	0.997690120824449	0.999644633972992
25223	-	5624	2	2	0.999289267945984	0.999644633972992
25224	-	5624	2	2	0.999289267945984	0.999644633972992
25267	-	5621	7	0	0.998756218905473	1
25332	-	5576	52	0	0.990760483297797	1
25402	-	5620	5	3	0.998578535891969	0.999466950959488
25406	-	5618	7	3	0.998223169864961	0.999466950959488
25438	-	5618	7	3	0.998223169864961	0.999466950959488
25477	-	5585	41	2	0.992359630419332	0.999644633972992
25478	-	5585	41	2	0.992359630419332	0.999644633972992
25522	-	5614	11	3	0.997512437810945	0.999466950959488
25560	-	4428	1196	4	0.786780383795309	0.999289267945984
25561	-	4428	1196	4	0.786780383795309	0.999289267945984
25562	-	4428	1196	4	0.786780383795309	0.999289267945984
25631	-	5617	4	7	0.998045486851457	0.998756218905473
25635	-	5615	6	7	0.997690120824449	0.998756218905473
25655	-	5568	54	6	0.989339019189765	0.998933901918977
25665	-	5574	47	7	0.990405117270789	0.998756218905473
25677	-	5557	64	7	0.987384506041222	0.998756218905473
25678	-	5557	64	7	0.987384506041222	0.998756218905473
25708	-	5614	4	10	0.997512437810945	0.998223169864961
25709	-	5613	4	11	0.997334754797441	0.998045486851457
25719	-	5611	9	8	0.996979388770434	0.998578535891969
25726	-	5613	8	7	0.997334754797441	0.998756218905473
25754	-	5611	4	13	0.996979388770434	0.997690120824449
25776	-	5602	15	11	0.995380241648898	0.998045486851457
25782	-	5599	19	10	0.994847192608387	0.998223169864961
25815	-	5610	4	14	0.99680170575693	0.997512437810945
25831	-	5611	5	12	0.996979388770434	0.997867803837953
25832	-	5612	4	12	0.997157071783937	0.997867803837953
25836	-	5609	7	12	0.996624022743426	0.997867803837953
25932	-	5617	8	3	0.998045486851457	0.999466950959488
26184	-	5620	7	1	0.998578535891969	0.999822316986496
26218	-	5611	14	3	0.996979388770434	0.999466950959488
26262	-	5623	3	2	0.99911158493248	0.999644633972992
26304	-	5612	14	2	0.997157071783937	0.999644633972992
26305	-	5612	14	2	0.997157071783937	0.999644633972992
26306	-	5612	14	2	0.997157071783937	0.999644633972992
26314	-	5609	17	2	0.996624022743426	0.999644633972992
26413	-	5618	5	5	0.998223169864961	0.99911158493248
26414	-	5619	4	5	0.998400852878465	0.99911158493248
26415	-	5619	5	4	0.998400852878465	0.999289267945984
26421	-	5622	3	3	0.998933901918977	0.999466950959488
26498	-	5613	13	2	0.997334754797441	0.999644633972992
26499	-	5613	13	2	0.997334754797441	0.999644633972992
26500	-	5613	14	1	0.997334754797441	0.999822316986496
26506	-	5621	6	1	0.998756218905473	0.999822316986496
26514	-	5532	92	4	0.982942430703625	0.999289267945984
26519	-	5529	96	3	0.982409381663113	0.999466950959488
26520	-	5529	96	3	0.982409381663113	0.999466950959488
26601	-	5622	4	2	0.998933901918977	0.999644633972992
26621	-	5618	8	2	0.998223169864961	0.999644633972992
26635	-	5619	6	3	0.998400852878465	0.999466950959488
26659	-	5618	8	2	0.998223169864961	0.999644633972992
26660	-	5618	8	2	0.998223169864961	0.999644633972992
26661	-	5620	6	2	0.998578535891969	0.999644633972992
26681	-	5619	6	3	0.998400852878465	0.999466950959488
26682	-	5623	2	3	0.99911158493248	0.999466950959488
26709	-	5617	9	2	0.998045486851457	0.999644633972992
26718	-	5538	89	1	0.984008528784648	0.999822316986496
26719	-	5538	89	1	0.984008528784648	0.999822316986496
26735	-	5606	19	3	0.996090973702914	0.999466950959488
26823	-	5623	3	2	0.99911158493248	0.999644633972992
26833	-	5623	4	1	0.99911158493248	0.999822316986496
27053	-	5620	7	1	0.998578535891969	0.999822316986496
27102	-	5624	3	1	0.999289267945984	0.999822316986496
27103	-	5624	3	1	0.999289267945984	0.999822316986496
27180	-	5625	2	1	0.999466950959488	0.999822316986496
27209	-	5617	10	1	0.998045486851457	0.999822316986496
27224	-	5617	11	0	0.998045486851457	1
27268	-	5609	14	5	0.996624022743426	0.99911158493248
27269	-	5610	13	5	0.99680170575693	0.99911158493248
27276	-	5607	16	5	0.996268656716418	0.99911158493248
27282	-	5613	10	5	0.997334754797441	0.99911158493248
27322	-	5607	15	6	0.996268656716418	0.998933901918977
27411	-	5614	10	4	0.997512437810945	0.999289267945984
27412	-	5613	11	4	0.997334754797441	0.999289267945984
27447	-	5624	1	3	0.999289267945984	0.999466950959488
27486	-	5624	4	0	0.999289267945984	1
27487	-	5620	8	0	0.998578535891969	1
27533	-	5593	12	23	0.993781094527363	0.99591329068941
27557	-	5589	5	34	0.993070362473348	0.993958777540867
27572	-	5584	13	31	0.992181947405828	0.994491826581379
27584	-	5583	13	32	0.992004264392324	0.994314143567875
27589	-	5588	8	32	0.992892679459844	0.994314143567875
27590	-	5587	9	32	0.99271499644634	0.994314143567875
27642	-	5583	8	37	0.992004264392324	0.993425728500355
27684	-	5579	9	40	0.991293532338308	0.992892679459844
27696	-	5582	6	40	0.99182658137882	0.992892679459844
27697	-	5583	7	38	0.992004264392324	0.993248045486851
27698	-	5584	6	38	0.992181947405828	0.993248045486851
27722	-	5590	5	33	0.993248045486851	0.994136460554371
27732	-	5578	18	32	0.991115849324805	0.994314143567875
27770	-	5597	4	27	0.994491826581379	0.995202558635394
27789	-	5589	17	22	0.993070362473348	0.996090973702914
27796	-	5613	11	4	0.997334754797441	0.999289267945984
27797	-	5613	13	2	0.997334754797441	0.999644633972992
27798	-	5616	10	2	0.997867803837953	0.999644633972992
27805	-	5623	5	0	0.99911158493248	1
27821	-	5625	2	1	0.999466950959488	0.999822316986496
27822	-	5625	2	1	0.999466950959488	0.999822316986496
27841	-	5623	3	2	0.99911158493248	0.999644633972992
27842	-	5623	3	2	0.99911158493248	0.999644633972992
27904	-	5618	8	2	0.998223169864961	0.999644633972992
27911	-	5615	10	3	0.997690120824449	0.999466950959488
27912	-	5615	10	3	0.997690120824449	0.999466950959488
27943	-	5624	2	2	0.999289267945984	0.999644633972992
27960	-	5582	44	2	0.99182658137882	0.999644633972992
28065	-	5555	71	2	0.987029140014215	0.999644633972992
28139	-	4719	908	1	0.838486140724947	0.999822316986496
28146	-	5623	4	1	0.99911158493248	0.999822316986496
28152	-	5623	4	1	0.99911158493248	0.999822316986496
28153	-	5623	4	1	0.99911158493248	0.999822316986496
28219	-	5615	11	2	0.997690120824449	0.999644633972992
28220	-	5615	11	2	0.997690120824449	0.999644633972992
28221	-	5615	11	2	0.997690120824449	0.999644633972992
28247	-	5614	11	3	0.997512437810945	0.999466950959488
28248	-	5614	11	3	0.997512437810945	0.999466950959488
28254	-	5625	2	1	0.999466950959488	0.999822316986496
28326	-	5577	51	0	0.990938166311301	1
28409	-	5627	1	0	0.999822316986496	1
28604	-	5623	5	0	0.99911158493248	1
28937	-	5626	1	1	0.999644633972992	0.999822316986496
29096	-	5626	2	0	0.999644633972992	1
29132	-	5599	27	2	0.994847192608387	0.999644633972992
29133	-	5599	27	2	0.994847192608387	0.999644633972992
29196	-	5617	9	2	0.998045486851457	0.999644633972992
29312	-	5624	4	0	0.999289267945984	1
29329	-	5623	4	1	0.99911158493248	0.999822316986496
29330	-	5623	4	1	0.99911158493248	0.999822316986496
29474	-	5581	12	35	0.991648898365316	0.993781094527363
29483	-	5590	4	34	0.993248045486851	0.993958777540867
29578	-	5575	15	38	0.990582800284293	0.993248045486851
29579	-	5572	18	38	0.990049751243781	0.993248045486851
29585	-	5572	16	40	0.990049751243781	0.992892679459844
29586	-	5574	14	40	0.990405117270789	0.992892679459844
29592	-	5574	14	40	0.990405117270789	0.992892679459844
29664	-	5508	23	97	0.978678038379531	0.982764747690121
29684	-	5413	69	146	0.96179815209666	0.974058280028429
29730	-	5285	216	127	0.939054726368159	0.977434257285004
29731	-	5282	219	127	0.938521677327647	0.977434257285004
29824	-	3459	36	2133	0.614605543710021	0.621002132196162
29825	-	3332	139	2157	0.592039800995025	0.616737739872068
29849	-	1327	93	4208	0.235785358919687	0.252309879175551
29850	-	1288	76	4264	0.228855721393035	0.242359630419332
